Date,Ticker,Open Price,Close Price,High Price,Low Price,Volume Traded,Market Cap,PE Ratio,Dividend Yield,EPS,52 Week High,52 Week Low,Sector
23-01-2025,ABD,118.47,116.36,119.51,114.65,1064667,1729962698.47,31.29,1.46,3.72,126.83,87.27,Healthcare
23-01-2025,JCI,173.24,174.33,175.78,168.79,15731982,2560090109.93,27.70,2.70,6.29,205.71,149.92,Energy
23-01-2025,MBI,57.65,60.06,60.12,55.96,6452201,811012091.43,26.74,0.73,2.25,61.86,44.44,Industrials
23-01-2025,BDE,116.37,117.14,119.29,115.52,1850531,1232335887.23,23.33,1.40,5.02,123,93.71,Consumer Staples
23-01-2025,IOU,90.91,90.35,91.63,87.22,18424868,1208774866.84,13.27,1.27,6.81,100.29,68.67,Materials
23-01-2025,KEL,201.15,199.17,201.16,196.98,17188727,1855817685.01,28.80,0.53,6.92,213.11,161.33,Real Estate
23-01-2025,HJH,30.59,30.20,31.39,27.61,11436732,167961218.44,28.43,2.57,1.06,34.43,21.74,Utilities
23-01-2025,GII,221.48,223.71,225.36,220.76,12586169,2165512735.41,37.96,1.75,5.89,250.56,210.29,Financials
23-01-2025,IYT,191.81,191.23,193.65,189.94,6174010,2514304796.76,37.57,0.87,5.09,219.91,177.84,Communication Services
24-01-2025,KAS,131.88,133.07,134.02,129.73,14239125,1626245290.92,19.35,2.02,6.88,137.06,123.76,Technology
24-01-2025,ABD,121.70,121.52,123.40,121.10,11596649,1372607133.68,11.03,0.70,11.02,134.89,117.87,Healthcare
24-01-2025,JCI,174.60,172.87,174.83,172.53,17340882,2468016652.82,9.81,1.38,17.62,181.51,172.87,Energy
24-01-2025,MBI,59.71,59.05,60.79,55.05,6206535,511381525.99,31.74,0.80,1.86,60.23,58.46,Industrials
24-01-2025,BDE,118.20,117.64,118.81,113.41,7865226,1203024453.53,13.79,0.91,8.53,137.64,96.46,Consumer Staples
24-01-2025,IOU,97.07,96.33,98.21,94.36,2077809,1443639558.41,16.77,0.19,5.74,104.04,95.37,Materials
24-01-2025,KEL,193.15,194.97,195.84,189.11,12765463,2740797259.19,15.69,2.19,12.43,202.77,142.33,Real Estate
24-01-2025,HJH,34.29,33.76,36.83,29.35,2672196,493386982.07,30.24,1.98,1.12,36.12,29.71,Utilities
24-01-2025,GII,213.24,213.19,215.44,212.64,1816892,2393074080.41,35.42,1.57,6.02,228.11,174.82,Financials
24-01-2025,IYT,183.13,182.80,183.80,182.06,11347090,2126994995.37,12.48,0.79,14.65,197.42,135.27,Communication Services
25-01-2025,KAS,118.00,116.42,119.46,116.08,10279129,1646412891.55,20.91,1.80,5.57,131.55,107.11,Technology
25-01-2025,ABD,123.06,122.70,125.74,118.64,746227,1301912533.64,38.42,1.38,3.19,144.79,109.2,Healthcare
25-01-2025,JCI,164.84,168.32,169.78,161.96,18525099,2280060814.39,38.19,2.84,4.41,200.3,149.8,Energy
25-01-2025,MBI,42.93,42.16,43.65,41.20,4666251,492733862.85,29.59,0.66,1.42,47.64,40.47,Industrials
25-01-2025,BDE,123.82,120.69,126.96,118.86,11044649,1266871481.87,37.88,0.35,3.19,135.17,94.14,Consumer Staples
25-01-2025,IOU,101.24,100.49,101.36,99.36,14023181,894709136.34,37.31,2.36,2.69,111.54,94.46,Materials
25-01-2025,KEL,193.17,194.07,195.59,191.46,1001686,1514958881.72,14.76,1.00,13.15,213.48,137.79,Real Estate
25-01-2025,HJH,28.86,27.12,31.31,25.65,16655202,321714782.03,26.42,0.44,1.03,27.12,21.42,Utilities
25-01-2025,GII,210.23,210.69,212.61,209.42,11205565,2763908067.28,23.21,1.99,9.08,229.65,149.59,Financials
25-01-2025,IYT,194.03,190.90,198.74,189.61,3679606,2023819008.53,10.78,1.89,17.71,221.44,173.72,Communication Services
26-01-2025,KAS,114.39,112.64,119.07,109.96,12266948,897246126.11,15.27,0.72,7.38,135.17,111.51,Technology
26-01-2025,ABD,128.12,130.44,131.13,126.09,2854160,1651874721.42,30.50,1.10,4.28,131.74,106.96,Healthcare
26-01-2025,JCI,161.20,160.39,161.82,157.59,7811124,2396750617.84,38.45,1.58,4.17,165.2,149.16,Energy
26-01-2025,MBI,41.17,41.95,43.10,38.44,12942764,210000160.95,9.93,1.28,4.22,48.66,33.14,Industrials
26-01-2025,BDE,126.86,129.47,130.29,124.72,15462711,1331181192.76,29.10,0.38,4.45,146.3,107.46,Consumer Staples
26-01-2025,IOU,95.98,100.30,100.73,94.04,16659856,1478325099.32,37.85,0.14,2.65,116.35,96.29,Materials
26-01-2025,KEL,211.17,209.48,211.59,209.07,17527414,1517776823.11,19.14,2.67,10.94,243,186.44,Real Estate
26-01-2025,HJH,41.56,41.18,42.52,40.34,17298407,213875603.46,23.06,0.33,1.79,47.77,30.88,Utilities
26-01-2025,GII,228.53,227.20,229.74,225.53,2678222,2809988581.8,27.34,2.26,8.31,252.19,165.86,Financials
26-01-2025,IYT,187.93,187.67,188.36,186.84,4969987,1656173265.46,8.49,1.53,22.1,215.82,163.27,Communication Services
27-01-2025,KAS,116.23,116.23,116.88,114.80,953309,680997849.62,30.79,0.99,3.77,138.31,83.69,Technology
27-01-2025,ABD,129.79,132.40,133.37,128.42,14101803,1577549215.59,11.89,0.72,11.14,157.56,99.3,Healthcare
27-01-2025,JCI,175.83,174.36,178.76,172.81,1839783,2083347447.43,20.66,0.83,8.44,197.03,169.13,Energy
27-01-2025,MBI,44.85,47.79,48.40,42.28,17957017,509667881.51,8.62,0.65,5.54,48.27,33.93,Industrials
27-01-2025,BDE,124.06,123.36,124.14,119.91,15415051,933451686.39,34.84,1.33,3.54,134.46,112.26,Consumer Staples
27-01-2025,IOU,89.47,89.29,89.55,88.62,15728592,990876738.46,28.49,0.11,3.13,91.97,65.18,Materials
27-01-2025,KEL,193.64,194.44,196.32,191.73,1315356,2594903534.29,39.39,0.34,4.94,221.66,147.77,Real Estate
27-01-2025,HJH,29.18,31.39,31.73,28.91,14164535,307113327.17,28.48,2.80,1.1,36.1,27.31,Utilities
27-01-2025,GII,211.41,212.29,212.68,209.68,14900115,1625102651.16,30.77,0.38,6.9,218.66,184.69,Financials
27-01-2025,IYT,195.94,195.65,196.88,193.68,5552318,2466206903.62,20.65,2.97,9.47,215.22,148.69,Communication Services
28-01-2025,KAS,119.60,118.81,120.36,116.51,2545441,934217522.03,38.14,2.45,3.12,120,84.36,Technology
28-01-2025,ABD,118.28,122.74,122.81,117.97,19720992,1670680350.6,10.04,2.12,12.23,147.29,106.78,Healthcare
28-01-2025,JCI,171.01,170.90,174.34,169.19,18137566,1386156665.49,18.37,0.18,9.3,193.12,124.76,Energy
28-01-2025,MBI,46.02,46.99,47.63,45.45,7573491,354784337.62,22.33,2.25,2.1,53.1,39,Industrials
28-01-2025,BDE,109.24,105.28,113.03,105.11,2503900,1073018068.85,32.12,0.07,3.28,116.86,86.33,Consumer Staples
28-01-2025,IOU,90.56,87.78,93.20,87.25,9750623,701018487.72,14.68,2.75,5.98,97.44,65.84,Materials
28-01-2025,KEL,194.98,192.59,196.56,190.57,19049646,2441882656.64,39.97,1.24,4.82,209.92,192.59,Real Estate
28-01-2025,HJH,46.50,46.41,50.44,43.83,6620091,632409308.67,18.79,1.90,2.47,54.3,39.45,Utilities
28-01-2025,GII,218.10,221.85,221.92,213.46,4868331,3032307225.47,28.50,1.60,7.78,255.13,201.88,Financials
28-01-2025,IYT,189.19,187.96,189.42,185.97,15862387,1790444261.91,15.00,1.56,12.53,195.48,161.65,Communication Services
29-01-2025,KAS,132.75,129.87,134.97,129.45,2660576,1846401407.8,38.47,1.45,3.38,145.45,103.9,Technology
29-01-2025,ABD,115.42,113.59,116.33,113.32,1557771,1671180195.78,25.84,0.57,4.4,115.86,102.23,Healthcare
29-01-2025,JCI,172.10,171.07,172.19,167.34,19223145,2382001530.78,9.53,2.97,17.95,188.18,147.12,Energy
29-01-2025,MBI,60.30,61.20,64.00,56.18,9837342,858984161.11,33.54,0.77,1.82,72.22,58.75,Industrials
29-01-2025,BDE,112.75,113.17,113.56,111.79,13321651,1336877638.31,31.18,2.25,3.63,125.62,92.8,Consumer Staples
29-01-2025,IOU,100.12,99.67,100.70,98.06,13401700,1048862047.3,23.34,0.29,4.27,109.64,80.73,Materials
29-01-2025,KEL,209.79,211.60,212.16,205.52,8080290,2193519747.93,11.51,1.28,18.38,253.92,162.93,Real Estate
29-01-2025,HJH,30.44,31.47,34.19,29.16,17133654,302726542.31,20.76,1.83,1.52,32.41,25.49,Utilities
29-01-2025,GII,228.32,229.00,230.33,226.55,5560724,3151791927.74,16.76,0.34,13.66,261.06,164.88,Financials
29-01-2025,IYT,190.13,190.26,190.65,188.84,9074445,1189437903,24.96,1.44,7.62,194.07,180.75,Communication Services
30-01-2025,KAS,124.79,127.21,127.56,122.82,5851573,1420763138.95,11.04,1.60,11.52,145.02,124.67,Technology
30-01-2025,ABD,128.55,127.75,129.60,127.64,5936763,1710437190.26,16.54,2.28,7.72,135.42,120.08,Healthcare
30-01-2025,JCI,168.46,168.64,170.53,163.81,14502539,1166768758.84,23.30,1.21,7.24,183.82,163.58,Energy
30-01-2025,MBI,52.00,48.59,55.62,47.83,3426396,478064142.77,38.69,1.60,1.26,54.42,45.67,Industrials
30-01-2025,BDE,116.90,118.43,119.43,114.89,6040204,1196634724.54,24.13,0.19,4.91,139.75,99.48,Consumer Staples
30-01-2025,IOU,90.47,92.57,92.77,90.15,16453949,1049576964.21,12.92,1.55,7.16,104.6,71.28,Materials
30-01-2025,KEL,199.40,196.38,200.01,194.60,16630476,1046711837.2,12.56,2.04,15.64,198.34,180.67,Real Estate
30-01-2025,HJH,31.82,32.64,35.61,30.20,2367678,441295005.27,35.71,2.16,0.91,34.27,30.03,Utilities
30-01-2025,GII,218.49,216.73,219.46,214.96,3374374,3113820772.08,12.25,2.09,17.69,257.91,208.06,Financials
30-01-2025,IYT,182.70,180.59,182.74,177.89,17571716,1110633781.45,26.83,2.96,6.73,209.48,178.78,Communication Services
31-01-2025,KAS,128.78,129.11,131.71,128.47,16344526,765712709.66,15.42,0.14,8.37,138.15,104.58,Technology
31-01-2025,ABD,118.59,117.62,121.58,115.62,15379885,1737256010.34,24.27,1.03,4.85,119.97,85.86,Healthcare
31-01-2025,JCI,166.60,166.57,170.28,163.14,5092642,1305917613.03,22.63,1.19,7.36,189.89,136.59,Energy
31-01-2025,MBI,42.59,41.99,42.70,41.18,4760854,295081985.88,17.06,1.37,2.46,47.03,39.89,Industrials
31-01-2025,BDE,125.56,127.68,127.73,124.53,19906987,1141227670.76,28.35,0.79,4.5,144.28,121.3,Consumer Staples
31-01-2025,IOU,90.52,94.03,95.19,90.16,16637749,858466705.65,36.52,1.61,2.57,107.19,93.09,Materials
31-01-2025,KEL,209.16,211.32,212.55,205.94,1346002,1840997224.95,39.44,2.00,5.36,249.36,185.96,Real Estate
31-01-2025,HJH,33.46,35.89,37.61,33.42,8535351,239483834.44,23.52,2.71,1.53,42.71,30.15,Utilities
31-01-2025,GII,225.11,226.08,226.16,224.80,9794367,3118380031.31,11.66,2.65,19.39,271.3,214.78,Financials
31-01-2025,IYT,181.39,180.44,183.35,177.26,12845583,2420814325.94,20.06,0.31,9,191.27,164.2,Communication Services
01-02-2025,KAS,123.79,126.31,128.36,123.33,1812964,977980171.3,24.87,1.38,5.08,146.52,99.78,Technology
01-02-2025,ABD,123.06,121.60,123.80,120.47,2143097,1177405265.51,34.05,2.78,3.57,130.11,113.09,Healthcare
01-02-2025,JCI,176.17,175.63,180.76,172.74,14908293,1471753692.73,34.51,0.34,5.09,196.71,142.26,Energy
01-02-2025,MBI,58.70,57.13,61.60,54.83,19128234,299215800.81,31.47,0.46,1.82,63.99,51.42,Industrials
01-02-2025,BDE,128.46,129.45,130.34,126.20,14918767,1366724867.29,16.52,2.62,7.84,150.16,95.79,Consumer Staples
01-02-2025,IOU,94.97,95.87,98.66,92.25,10411934,931921936.03,36.26,1.51,2.64,105.46,88.2,Materials
01-02-2025,KEL,200.74,201.12,204.11,198.61,19206901,1109819636.13,15.00,2.47,13.41,203.13,197.1,Real Estate
01-02-2025,HJH,42.23,42.43,43.47,38.01,10364603,462098952.71,12.40,1.99,3.42,47.1,32.67,Utilities
01-02-2025,GII,227.15,228.08,229.11,226.12,3074049,2301570699.75,23.46,1.84,9.72,266.85,214.4,Financials
01-02-2025,IYT,190.35,191.19,193.32,186.24,16665982,2342803656.92,19.76,2.99,9.68,229.43,183.54,Communication Services
02-02-2025,KAS,128.04,129.75,131.56,127.53,15999466,1227467951.21,35.02,2.37,3.71,149.21,112.88,Technology
02-02-2025,ABD,128.01,131.03,131.39,124.86,8134269,1392398375.65,21.16,1.06,6.19,133.65,131.03,Healthcare
02-02-2025,JCI,166.83,164.40,168.04,162.35,2895545,996915025.72,20.62,1.15,7.97,177.55,124.94,Energy
02-02-2025,MBI,55.05,52.52,55.86,50.61,7484791,686248268.68,22.81,1.33,2.3,58.3,46.74,Industrials
02-02-2025,BDE,126.01,125.10,127.02,121.12,9410080,737580880.39,25.94,1.60,4.82,127.6,116.34,Consumer Staples
02-02-2025,IOU,100.08,102.65,104.15,99.81,7099767,1513780016.93,22.22,2.65,4.62,121.13,99.57,Materials
02-02-2025,KEL,199.15,200.16,200.48,198.62,2944564,1565536642.92,38.69,1.81,5.17,202.16,160.13,Real Estate
02-02-2025,HJH,34.43,36.24,38.54,32.17,11839423,275739732.6,19.17,0.20,1.89,41.68,34.07,Utilities
02-02-2025,GII,229.06,230.49,231.32,224.68,1900413,2894122836.4,30.55,2.81,7.54,239.71,209.75,Financials
02-02-2025,IYT,179.35,177.20,183.78,174.74,18487484,2061549543.09,23.29,1.45,7.61,178.97,150.62,Communication Services
03-02-2025,KAS,131.42,134.15,136.34,128.84,7015515,1415120820.52,16.64,0.88,8.06,146.22,118.05,Technology
03-02-2025,ABD,124.50,123.99,127.01,120.39,15999455,1831890674.55,20.75,1.69,5.98,133.91,117.79,Healthcare
03-02-2025,JCI,165.34,162.57,166.70,162.21,16938622,2359842440.69,25.84,1.80,6.29,190.21,154.44,Energy
03-02-2025,MBI,48.60,46.09,52.55,44.24,2257606,369997382.01,19.71,2.24,2.34,49.78,45.63,Industrials
03-02-2025,BDE,124.87,124.73,126.89,120.44,11782793,1307413583.98,22.90,1.40,5.45,129.72,104.77,Consumer Staples
03-02-2025,IOU,92.95,92.33,93.59,91.18,5263125,537238917.45,22.69,0.17,4.07,110.8,69.25,Materials
03-02-2025,KEL,195.46,196.26,199.87,195.19,16090221,1769569904.89,32.71,1.12,6,204.11,153.08,Real Estate
03-02-2025,HJH,34.66,34.40,37.02,30.24,4046958,252274567.48,24.00,0.21,1.43,35.09,26.49,Utilities
03-02-2025,GII,219.29,222.50,223.98,215.46,7872519,1495292316.41,31.29,2.75,7.11,255.87,204.7,Financials
03-02-2025,IYT,195.58,197.28,197.52,194.66,3205798,1639658167.3,11.61,1.55,16.99,203.2,187.42,Communication Services
04-02-2025,KAS,132.27,129.71,134.62,127.91,18445762,1788105724.58,8.65,2.98,15,138.79,99.88,Technology
04-02-2025,ABD,113.30,117.50,118.26,113.29,5826281,637816777.37,13.83,1.08,8.5,118.67,101.05,Healthcare
04-02-2025,JCI,172.78,170.31,174.16,167.87,11538394,2376759817.48,35.87,2.96,4.75,175.42,141.36,Energy
04-02-2025,MBI,55.92,53.04,56.30,51.71,15796697,590817090.85,29.11,1.09,1.82,58.34,39.78,Industrials
04-02-2025,BDE,112.37,112.95,113.75,110.67,19765845,1222788729.95,26.41,0.92,4.28,125.37,84.71,Consumer Staples
04-02-2025,IOU,94.30,94.71,98.15,92.70,15988799,1398997602.22,20.30,2.07,4.67,104.18,76.72,Materials
04-02-2025,KEL,206.69,207.97,210.09,205.62,9844334,1067563687.24,36.00,2.73,5.78,224.61,183.01,Real Estate
04-02-2025,HJH,44.50,43.81,47.55,42.11,3909100,444219063.33,14.99,1.17,2.92,46,32.42,Utilities
04-02-2025,GII,225.80,226.11,228.79,224.79,14587937,3095197068.67,26.18,2.92,8.64,253.24,208.02,Financials
04-02-2025,IYT,179.31,179.39,180.92,179.22,19471687,2135196456.39,24.30,1.77,7.38,184.77,156.07,Communication Services
05-02-2025,KAS,117.23,117.90,118.08,116.09,17456087,1269596610.08,21.61,1.24,5.46,134.41,89.6,Technology
05-02-2025,ABD,118.71,119.10,122.85,114.86,5989991,1535925688.92,32.16,1.64,3.7,126.25,85.75,Healthcare
05-02-2025,JCI,170.74,170.66,170.95,168.27,3224475,2463562253.67,17.51,0.92,9.75,186.02,141.65,Energy
05-02-2025,MBI,47.44,48.17,49.99,45.83,2698209,695315846.64,38.20,1.01,1.26,56.36,34.2,Industrials
05-02-2025,BDE,109.50,105.99,114.09,105.52,16901633,1187731414.21,8.91,1.05,11.9,119.77,103.87,Consumer Staples
05-02-2025,IOU,103.84,100.92,104.61,99.97,15408429,1396076604.54,37.17,1.14,2.72,114.04,94.86,Materials
05-02-2025,KEL,194.29,194.84,196.54,191.19,10605874,1053817802.81,10.57,2.88,18.43,222.12,185.1,Real Estate
05-02-2025,HJH,28.99,28.69,32.57,27.39,14434510,151321938.89,36.35,2.77,0.79,34.14,24.67,Utilities
05-02-2025,GII,225.09,224.31,227.38,223.22,10366811,1513923111.15,33.48,0.04,6.7,242.25,190.66,Financials
05-02-2025,IYT,181.23,180.90,181.95,177.03,13250859,2328433403.44,22.81,1.39,7.93,197.18,144.72,Communication Services
06-02-2025,KAS,116.22,114.71,116.83,112.80,15229060,1104466035.11,18.68,1.35,6.14,131.92,113.56,Technology
06-02-2025,ABD,128.64,127.84,129.51,125.88,17460896,898413298.02,31.63,0.36,4.04,139.35,116.33,Healthcare
06-02-2025,JCI,170.21,167.92,173.65,167.04,15907759,2322940369.53,12.80,1.01,13.12,186.39,122.58,Energy
06-02-2025,MBI,48.60,46.31,49.82,46.24,10356128,476912883.95,20.66,2.49,2.24,48.63,39.83,Industrials
06-02-2025,BDE,123.73,122.84,123.99,119.95,7071086,1611473285.74,8.42,0.55,14.59,128.98,93.36,Consumer Staples
06-02-2025,IOU,104.51,104.58,104.67,104.35,6519047,1276456022.84,22.96,2.17,4.55,113.99,77.39,Materials
06-02-2025,KEL,199.63,200.47,201.14,195.59,7862830,2967917326.34,9.26,0.25,21.65,222.52,166.39,Real Estate
06-02-2025,HJH,41.83,42.57,44.17,39.31,13485913,318688676.91,25.39,0.70,1.68,45.55,40.02,Utilities
06-02-2025,GII,222.11,221.75,226.26,220.24,16716331,2795249144.29,17.62,1.46,12.59,261.66,210.66,Financials
06-02-2025,IYT,181.80,179.84,181.80,177.06,3847599,2001265340.22,14.79,1.34,12.16,196.03,170.85,Communication Services
07-02-2025,KAS,131.29,130.90,131.71,130.82,5254319,891143122.46,13.88,1.55,9.43,140.06,124.36,Technology
07-02-2025,ABD,119.60,118.78,121.26,115.95,9617658,1225978904.53,37.65,0.24,3.15,134.22,108.09,Healthcare
07-02-2025,JCI,178.02,180.23,181.66,177.51,13581734,2196236377.32,34.19,1.80,5.27,185.64,129.77,Energy
07-02-2025,MBI,60.16,60.70,62.83,59.11,6828388,680831163.86,16.07,0.10,3.78,64.34,49.17,Industrials
07-02-2025,BDE,118.84,119.24,119.57,115.66,5233466,1723577993.8,38.56,1.35,3.09,139.51,118.05,Consumer Staples
07-02-2025,IOU,100.53,103.80,104.25,99.07,2002450,1217178671.99,37.73,0.07,2.75,114.18,94.46,Materials
07-02-2025,KEL,197.37,197.39,197.44,197.26,16572652,2592134346.03,25.95,2.04,7.61,197.39,187.52,Real Estate
07-02-2025,HJH,36.15,34.74,37.19,33.92,9046587,233300835.24,35.11,1.22,0.99,37.52,31.96,Utilities
07-02-2025,GII,224.51,225.24,226.86,221.93,17327752,3011333335.54,8.92,0.80,25.25,229.74,209.47,Financials
07-02-2025,IYT,180.10,176.82,181.24,176.80,14405714,1757834138.99,17.67,1.46,10.01,201.57,127.31,Communication Services
08-02-2025,KAS,123.37,121.68,123.44,121.45,13574013,1212566136.96,38.10,1.58,3.19,139.93,104.64,Technology
08-02-2025,ABD,119.25,118.93,119.87,118.63,15511440,766471385.81,13.96,0.48,8.52,123.69,90.39,Healthcare
08-02-2025,JCI,158.96,161.74,163.63,157.15,19371445,2256319369.85,36.63,0.06,4.42,187.62,150.42,Energy
08-02-2025,MBI,54.68,54.91,56.16,51.39,8234651,779412570.1,12.88,0.46,4.26,59.3,52.16,Industrials
08-02-2025,BDE,120.49,123.72,125.08,119.53,10198953,747370478.44,20.16,1.60,6.14,126.19,90.32,Consumer Staples
08-02-2025,IOU,90.37,89.01,91.39,86.90,9640185,796305817.04,33.62,1.63,2.65,96.13,84.56,Materials
08-02-2025,KEL,197.27,199.66,202.13,197.17,3152574,2038441103.3,14.29,2.95,13.97,237.6,157.73,Real Estate
08-02-2025,HJH,32.35,31.89,32.63,31.78,8700962,403541001.02,17.44,0.08,1.83,35.08,29.02,Utilities
08-02-2025,GII,213.07,214.53,215.90,211.58,18476090,1121150841,20.36,1.48,10.54,233.84,158.75,Financials
08-02-2025,IYT,191.50,193.55,194.38,187.92,3838640,2020111880.83,12.86,1.01,15.05,222.58,172.26,Communication Services
09-02-2025,KAS,121.85,121.61,125.85,119.63,7606864,1178278009.24,12.52,0.37,9.71,144.72,88.78,Technology
09-02-2025,ABD,128.71,130.47,131.81,124.44,3637545,995538954.55,17.29,0.54,7.55,146.13,125.25,Healthcare
09-02-2025,JCI,159.34,159.05,160.94,157.81,3820401,2026507257.98,9.93,2.32,16.02,170.18,130.42,Energy
09-02-2025,MBI,56.73,57.01,57.07,55.53,13970748,755746771.14,11.72,2.69,4.86,64.99,47.89,Industrials
09-02-2025,BDE,113.49,113.86,118.29,112.84,13397879,1228629894.47,27.89,2.38,4.08,122.97,105.89,Consumer Staples
09-02-2025,IOU,106.98,106.79,108.84,103.43,6940192,1202056660.62,33.92,1.83,3.15,111.06,79.02,Materials
09-02-2025,KEL,196.74,197.84,200.87,196.33,1959251,1765240760.9,35.62,2.18,5.55,223.56,140.47,Real Estate
09-02-2025,HJH,38.44,35.44,42.47,33.91,16624043,244764657.09,12.90,2.49,2.75,40.05,34.73,Utilities
09-02-2025,GII,222.42,223.23,223.62,222.26,4756144,1161477605.07,25.30,1.12,8.82,256.71,169.65,Financials
09-02-2025,IYT,184.45,181.89,186.79,181.33,2199232,2100437781.94,36.17,0.67,5.03,214.63,170.98,Communication Services
10-02-2025,KAS,122.46,124.60,126.06,120.55,5916798,1039858045.1,28.29,1.34,4.4,140.8,105.91,Technology
10-02-2025,ABD,129.25,127.36,130.66,127.01,17129727,1577373411.7,28.04,0.25,4.54,150.28,113.35,Healthcare
10-02-2025,JCI,165.72,168.82,170.04,165.59,10747825,2247682607.52,25.93,1.21,6.51,177.26,148.56,Energy
10-02-2025,MBI,57.31,53.29,61.49,53.26,9102369,443222831.92,27.43,1.91,1.94,57.55,49.56,Industrials
10-02-2025,BDE,126.91,129.65,130.15,125.16,7688487,1648784350.19,33.77,0.40,3.84,141.32,128.35,Consumer Staples
10-02-2025,IOU,100.07,102.39,102.62,95.26,13221322,1289073756.5,25.10,2.42,4.08,104.44,86.01,Materials
10-02-2025,KEL,198.20,198.22,198.34,198.17,12337386,2026385217.7,29.07,1.81,6.82,210.11,174.43,Real Estate
10-02-2025,HJH,41.31,38.89,43.72,38.50,11204061,352960138.9,16.43,2.91,2.37,43.56,30.72,Utilities
10-02-2025,GII,226.99,230.09,231.34,226.35,826637,2050288456.21,27.43,1.04,8.39,250.8,195.58,Financials
10-02-2025,IYT,184.67,185.47,187.43,180.73,16827647,1999072433.34,28.88,0.47,6.42,217,140.96,Communication Services
11-02-2025,KAS,125.09,122.85,125.16,120.21,15213809,1657597005.86,13.82,0.08,8.89,124.08,104.42,Technology
11-02-2025,ABD,124.48,124.23,127.10,122.15,18862893,1368572538.23,34.08,0.07,3.65,136.65,105.6,Healthcare
11-02-2025,JCI,167.60,170.10,170.34,165.24,10989858,1456539959.46,23.71,2.96,7.17,190.51,142.88,Energy
11-02-2025,MBI,59.39,60.21,61.33,55.06,7052248,711345894.63,32.72,0.54,1.84,65.03,42.75,Industrials
11-02-2025,BDE,128.30,126.08,130.85,123.60,17168875,1034882138.82,11.22,1.63,11.24,137.43,104.65,Consumer Staples
11-02-2025,IOU,88.10,88.22,91.90,86.51,15412712,452613260.55,11.73,2.63,7.52,89.1,67.93,Materials
11-02-2025,KEL,200.75,201.79,204.17,197.87,6560425,2502044574.43,15.73,2.60,12.83,223.99,185.65,Real Estate
11-02-2025,HJH,39.19,37.98,42.64,37.61,1073869,542396947.78,19.37,1.67,1.96,38.74,34.94,Utilities
11-02-2025,GII,218.10,215.79,220.66,215.77,8844202,3061889748.78,25.46,0.86,8.48,252.47,189.9,Financials
11-02-2025,IYT,192.89,194.43,196.83,192.71,3359453,2118302434.57,31.25,1.61,6.22,219.71,186.65,Communication Services
12-02-2025,KAS,113.50,116.35,118.37,111.39,4086152,776572149.45,8.55,2.01,13.61,122.17,98.9,Technology
12-02-2025,ABD,129.12,128.61,129.18,128.35,1815244,702828663.31,28.47,0.04,4.52,132.47,96.46,Healthcare
12-02-2025,JCI,166.90,166.09,168.22,165.72,14455164,1546609333.22,31.65,0.78,5.25,172.73,152.8,Energy
12-02-2025,MBI,47.23,46.48,47.78,46.12,8346394,285323978.44,33.76,0.95,1.38,46.48,45.55,Industrials
12-02-2025,BDE,119.14,118.26,121.59,114.28,15030107,1243453065.04,32.90,1.40,3.59,122.99,112.35,Consumer Staples
12-02-2025,IOU,89.18,88.69,90.65,88.66,15197952,1218965961.42,34.38,1.63,2.58,94.9,70.95,Materials
